"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"1634","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","While I make no recommendation of amendments, I fully recognize the rightful authority of the people over the whole subject, to be exercised in either of the modes prescribed in the instrument itself;",33,0,0,0,0,0,0,0,0.0605877006967586,0.0302938503483793,0.0908815510451378,118
"1635","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","and I should, under existing circumstances, favor rather than oppose a fair opportunity being afforded the people to act upon it.",21,0,0.0475963826749167,0,0,0,0,0,0,0.0475963826749167,0.0951927653498334,119
"1636","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","I will venture to add that to me the convention mode seems preferable, in that it allows amendments to originate with the people themselves, instead of only permitting them to take or reject propositions originated by others, not especially chosen for the purpose, and which might not be precisely such as they would wish to either accept or refuse.",59,0.016946280291476,0,0,0.016946280291476,0,0.016946280291476,0,0,0.033892560582952,0.033892560582952,120
"1637","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","I understand a proposed amendment to the Constitution--which amendment, however, I have not seen--has passed Congress, to the effect that the Federal Government shall never interfere with the domestic institutions of the States, including that of persons held to service.",40,0,0,0.0249937515621095,0.0249937515621095,0,0,0,0.0249937515621095,0.0249937515621095,0.0249937515621095,121
"1638","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","To avoid misconstruction of what I have said, I depart from my purpose not to speak of particular amendments so far as to say that, holding such a provision to now be implied constitutional law, I have no objection to its being made express and irrevocable.",46,0.0217344055640078,0.0217344055640078,0,0.0217344055640078,0,0.0217344055640078,0,0.0434688111280156,0.0652032166920235,0.0217344055640078,122
"1639","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","The Chief Magistrate derives all his authority from the people, and they have referred none upon him to fix terms for the separation of the States.",26,0,0,0,0,0,0,0,0.0384467512495194,0,0.0384467512495194,123
"1640","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","The people themselves can do this if also they choose, but the Executive as such has nothing to do with it.",21,0,0,0,0,0,0,0,0,0,0,124
"1641","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","His duty is to administer the present Government as it came to his hands and to transmit it unimpaired by him to his successor.",24,0,0.041649312786339,0,0.041649312786339,0.041649312786339,0,0.041649312786339,0.041649312786339,0.041649312786339,0.041649312786339,125
"1642","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Why should there not be a patient confidence in the ultimate justice of the people?",15,0,0.133244503664224,0,0.0666222518321119,0.0666222518321119,0.0666222518321119,0,0.133244503664224,0,0.199866755496336,126
"1643","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Is there any better or equal hope in the world?",10,0,0.0999000999000999,0,0,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0.0999000999000999,127
"1644","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","In our present differences, is either party without faith of being in the right?",14,0,0.142755174875089,0,0,0.142755174875089,0,0.0713775874375446,0.142755174875089,0,0.142755174875089,128
"1645","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","If the Almighty Ruler of Nations, with His eternal truth and justice, be on your side of the North, or on yours of the South, that truth and that justice will surely prevail by the judgment of this great tribunal of the American people.",44,0,0.0454442172233583,0.0227221086116792,0.0227221086116792,0.0227221086116792,0,0.0227221086116792,0.0681663258350375,0.0227221086116792,0.0908884344467167,129
"1646","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","By the frame of the Government under which we live this same people have wisely given their public servants but little power for mischief, and have with equal wisdom provided for the return of that little to their own hands at very short intervals.",44,0,0.0227221086116792,0,0.0227221086116792,0,0,0,0.0227221086116792,0.0454442172233583,0.0454442172233583,130
"1647","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","While the people retain their virtue and vigilance no Administration by any extreme of wickedness or folly can very seriously injure the Government in the short space of four years.",30,0.0333222259246918,0.0333222259246918,0.0333222259246918,0.0666444518493835,0,0.0333222259246918,0,0.0999666777740753,0.133288903698767,0.0666444518493835,131
"1648","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","My countrymen, one and all, think calmly and 'well' upon this whole subject.",13,0,0,0,0,0,0,0,0,0.0768639508070715,0,132
"1649","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Nothing valuable can be lost by taking time.",8,0,0.124843945068664,0,0,0,0.124843945068664,0,0,0.124843945068664,0.124843945068664,133
"1650","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","If there be an object to 'hurry' any of you in hot haste to a step which you would never take 'deliberately', that object will be frustrated by taking time;",30,0.0666444518493835,0.0666444518493835,0,0,0,0,0,0,0.0333222259246918,0,134
"1651","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","but no good object can be frustrated by it.",9,0.110987791342952,0.110987791342952,0,0,0.110987791342952,0,0.110987791342952,0.110987791342952,0.110987791342952,0.110987791342952,135
"1652","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Such of you as are now dissatisfied still have the old Constitution unimpaired, and, on the sensitive point, the laws of your own framing under it;",26,0,0,0,0,0,0,0,0,0,0,136
"1653","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","while the new Administration will have no immediate power, if it would, to change either.",15,0,0,0,0.0666222518321119,0,0,0,0,0,0,137
"1654","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","If it were admitted that you who are dissatisfied hold the right side in the dispute, there still is no single good reason for precipitate action.",26,0.0384467512495194,0.0384467512495194,0,0,0.0384467512495194,0,0.0384467512495194,0.0384467512495194,0.0384467512495194,0.115340253748558,138
"1655","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Intelligence, patriotism, Christianity, and a firm reliance on Him who has never yet forsaken this favored land are still competent to adjust in the best way all our present difficulty.",30,0.0666444518493835,0.0333222259246918,0,0.0666444518493835,0.0666444518493835,0.0666444518493835,0.0333222259246918,0.133288903698767,0.0666444518493835,0.166611129623459,139
"1656","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","In 'your' hands, my dissatisfied fellow-countrymen, and not in 'mine', is the momentous issue of civil war.",17,0,0,0,0.0587889476778366,0,0,0,0.0587889476778366,0.0587889476778366,0.117577895355673,140
"1657","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","The Government will not assail 'you'.",6,0.166389351081531,0,0,0.332778702163062,0,0,0.166389351081531,0,0.332778702163062,0,141
"1658","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","You can have no conflict without being yourselves the aggressors.",10,0.0999000999000999,0,0,0.0999000999000999,0,0.0999000999000999,0,0,0.0999000999000999,0,142
"1659","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","'You' have no oath registered in heaven to destroy the Government, while I shall have the most solemn one to preserve, protect, and defend it.",25,0,0,0,0.079968012794882,0,0,0,0.039984006397441,0.039984006397441,0.159936025589764,143
"1660","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","I am loath to close.",5,0.199600798403194,0,0,0,0,0,0,0,0.199600798403194,0,144
"1661","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","We are not enemies, but friends.",6,0,0,0,0,0,0,0,0,0,0,145
"1662","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","We must not be enemies.",5,0,0,0,0,0,0,0,0,0,0,146
"1663","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","Though passion may have strained it must not break our bonds of affection.",13,0.0768639508070715,0.0768639508070715,0,0,0.153727901614143,0,0.0768639508070715,0.153727901614143,0.153727901614143,0.153727901614143,147
"1664","Abraham Lincoln","AbrahamLincoln",1,"Republican","March 4, 1861",3637,"Yes","inaug","March 4, 1861","http://www.presidency.ucsb.edu/ws/index.php?pid=25818","The mystic chords of memory, stretching from every battlefield and patriot grave to every living heart and hearthstone all over this broad land, will yet swell the chorus of the Union, when again touched, as surely they will be, by the better angels of our nature.",46,0,0,0,0.0434688111280156,0,0.0217344055640078,0.0217344055640078,0,0.0652032166920235,0.0434688111280156,148
"1665","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","FELLOW-COUNTRYMEN: At this second appearing to take the oath of the Presidential office there is less occasion for an extended address than there was at the first.",27,0,0,0,0,0,0,0,0.0740466493891151,0,0.0740466493891151,1
"1666","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","Then a statement somewhat in detail of a course to be pursued seemed fitting and proper.",16,0,0.0624609618988132,0,0,0.0624609618988132,0,0,0.124921923797626,0,0.18738288569644,2
"1667","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","Now, at the expiration of four years, during which public declarations have been constantly called forth on every point and phase of the great contest which still absorbs the attention and engrosses the energies of the nation, little that is new could be presented.",44,0,0.0227221086116792,0,0,0,0,0,0.0454442172233583,0,0.0454442172233583,3
"1668","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","The progress of our arms, upon which all else chiefly depends, is as well known to the public as to myself, and it is, I trust, reasonably satisfactory and encouraging to all.",32,0,0.0624804748516089,0,0,0.0312402374258044,0,0,0.0312402374258044,0,0.0624804748516089,4
"1669","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","With high hope for the future, no prediction in regard to it is ventured.",14,0,0.142755174875089,0,0,0.0713775874375446,0,0.0713775874375446,0.0713775874375446,0,0.0713775874375446,5
"1670","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","On the occasion corresponding to this four years ago all thoughts were anxiously directed to an impending civil war.",19,0,0.0526038926880589,0,0.105207785376118,0,0,0,0,0.0526038926880589,0.0526038926880589,6
"1671","Abraham Lincoln","AbrahamLincoln",2,"Republican","March 4, 1865",700,"Yes","inaug","March 4, 1865","http://www.presidency.ucsb.edu/ws/index.php?pid=25819","All dreaded it, all sought to avert it.",8,0,0,0,0,0,0,0,0,0,0,7
